bt2iyfixw7	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
ggd276arkj	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
upkg3ryn1f	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
fnvyeqx3h1	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
kjjalit51q	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
imz5avafpm	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
l0b13d46h0	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
jpf3qzikxi	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
s20l43faqf	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
2onu53gblp	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
r2uudeylvx	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
six7naj7q2	supporting	P2-8 REVERT: body-part nouns are content vocabulary, not functional core. Rows stay in the catalog at supporting.
