63ojew9r4f	tu	your	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
i5ji4776n8	mi	my	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
ozvruwn0tu	mis	my	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
7fi9enfd3m	su	his	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
ibkymsd9ln	su	its	reference	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
29p1fsasc0	su	their	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
yfn0j25sta	su	your	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
2x72difo4k	sus	their	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
b1tz89cfx9	estos	these	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
y4l2k7yytm	estas	these	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
ovsfppuo3l	esos	those	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
1t1daklv4a	esas	those	core	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
umr08lge2h	nuestros	our	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
1wszj3edq2	nuestras	our	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
x3zp11ybbf	nuestro	our	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
11uupaj41k	nuestra	our	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
7gl5vz7uo4	tus	your	supporting	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
bu8oynmlvn	aquellos	those	reference	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
xs6r1zkgev	aquellas	those	reference	pos:determiner	was tagged pos:function-word instead of pos:determiner despite carrying a determiner grammar: tag
