2iiyjrogmc	ir a [un lugar]	to go to [a place]	core	audit:reviewed	Audit: fine as-is.
k9y5vq9p06	ir a casa	to go home	supporting	audit:reviewed	Audit: fine as-is.
bnj5p17mrm	irle bien a [alguien]	to go well for [somebody]	reference	audit:reviewed	Audit: fine as-is.
omzzomx3m9	¿cómo le fue a [alguien]?	how did it go for [somebody]?	reference	audit:reviewed	Audit: fine as-is.
bqohigg3pm	¿cómo va [algo]?	how is [something] going?	reference	audit:reviewed	Audit: fine as-is.
v48t8redzw	ir con [algo]	to go with [something]	reference	audit:reviewed	Audit: fine as-is.
nsdu5c6q9d	ir en [un medio de transporte]	to go by [a means of transport]	supporting	audit:reviewed	Audit: fine as-is.
cpwm5oqh8t	ir a pie	to go on foot	reference	audit:reviewed	Audit: fine as-is.
aqt0wb7fmf	irle bien a [alguien] en [algo]	[somebody] does well at [something]	reference	audit:reviewed	Audit: fine as-is.
dtu9mjoclb	ir bien	to come along well	reference	audit:reviewed	Audit: fine as-is.
wlbaxqy8wx	ir ==> va	to go ==> goes	supporting	audit:reviewed	Audit: fine as-is.
