4ybycrtvck	ser grande ==> ser más grande	to be large ==> to be larger	reference	degree:comparative-more	degree facet retrofit onto existing comparative/superlative rows
wx26juw5jo	peor	worse	reference	degree:irregular-comparative	degree facet retrofit onto existing comparative/superlative rows
qoipe9f8y1	el/la peor	the worst	reference	degree:irregular-superlative	degree facet retrofit onto existing comparative/superlative rows
loc2s7jjrm	ser grande ==> ser el/la más grande	to be large ==> to be the largest	reference	degree:superlative-most	degree facet retrofit onto existing comparative/superlative rows
kbio2z3f6e	ser rápido/a ==> ser más rápido/a	to be quick ==> to be quicker	reference	degree:comparative-more	degree facet retrofit onto existing comparative/superlative rows
37d57ewo59	ser rápido/a ==> ser el/la más rápido/a	to be quick ==> to be the quickest	reference	degree:superlative-most	degree facet retrofit onto existing comparative/superlative rows
zn504bpbeh	ser rápido/a ==> ser más rápido/a	to be rapid ==> to be more rapid	reference	degree:comparative-more	degree facet retrofit onto existing comparative/superlative rows
8o5wb8b6vo	ser rápido/a ==> ser el/la más rápido/a	to be rapid ==> to be the most rapid	reference	degree:superlative-most	degree facet retrofit onto existing comparative/superlative rows
4yxiqq2u1m	ser difícil ==> ser más difícil	to be difficult ==> to be more difficult	supporting	degree:comparative-more	degree facet retrofit onto existing comparative/superlative rows
ye7rmbmbov	ser difícil ==> ser el/la más difícil	to be difficult ==> to be the most difficult	supporting	degree:superlative-most	degree facet retrofit onto existing comparative/superlative rows
fyshadppn5	ser importante ==> ser más importante	to be important ==> to be more important	supporting	degree:comparative-more	degree facet retrofit onto existing comparative/superlative rows
2fyfjvb91s	ser importante ==> ser el/la más importante	to be important ==> to be the most important	supporting	degree:superlative-most	degree facet retrofit onto existing comparative/superlative rows
f62p62zg7o	ser bueno/a ==> ser mejor	to be good ==> to be better	supporting	degree:irregular-comparative	degree facet retrofit onto existing comparative/superlative rows
89nkgjqxfi	ser bueno/a ==> ser el/la mejor	to be good ==> to be the best	supporting	degree:irregular-superlative	degree facet retrofit onto existing comparative/superlative rows
r4n8t7puv8	ser malo/a ==> ser peor	to be bad ==> to be worse	supporting	degree:irregular-comparative	degree facet retrofit onto existing comparative/superlative rows
8wgwtlo4yb	ser malo/a ==> ser el/la peor	to be bad ==> to be the worst	supporting	degree:irregular-superlative	degree facet retrofit onto existing comparative/superlative rows
fs4n4irry9	ser difícil ==> ser más difícil	to be hard ==> to be harder	supporting	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
g0z0ex17eh	ser difícil ==> ser el/la más difícil	to be hard ==> to be the hardest	supporting	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
890ikntj2i	ser rápido/a ==> ser más rápido/a	to be fast ==> to be faster	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
wyd4kcdm6s	ser rápido/a ==> ser el/la más rápido/a	to be fast ==> to be the fastest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
ogonaxqk95	ser lento/a ==> ser más lento/a	to be slow ==> to be slower	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
2u07owqzur	ser lento/a ==> ser el/la más lento/a	to be slow ==> to be the slowest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
kyceimh1lj	ser barato/a ==> ser más barato/a	to be cheap ==> to be cheaper	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
w06xy3n98x	ser barato/a ==> ser el/la más barato/a	to be cheap ==> to be the cheapest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
7q3idfw27t	ser seguro/a ==> ser más seguro/a	to be safe ==> to be safer	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
d4nhp6of4q	ser seguro/a ==> ser el/la más seguro/a	to be safe ==> to be the safest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
8tlubdz2jb	ser gracioso/a ==> ser más gracioso/a	to be funny ==> to be funnier	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
r6af4026y9	ser gracioso/a ==> ser el/la más gracioso/a	to be funny ==> to be the funniest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
y6m6lbi7x1	ser feliz ==> ser más feliz	to be happy ==> to be happier	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
f1hip5yar5	ser feliz ==> ser el/la más feliz	to be happy ==> to be the happiest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
wtxe2yjp1j	ser fácil ==> ser más fácil	to be easy ==> to be easier	supporting	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
8f830wa18p	ser fácil ==> ser el/la más fácil	to be easy ==> to be the easiest	supporting	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
ntdw54v6qp	ser grande ==> ser más grande	to be big ==> to be bigger	reference	degree:comparative-er	degree facet retrofit onto existing comparative/superlative rows
tnl1yimmyb	ser grande ==> ser el/la más grande	to be big ==> to be the biggest	reference	degree:superlative-est	degree facet retrofit onto existing comparative/superlative rows
