fbhhwzgo6j	grammar:particle	consolidating grammar:particle into grammar:phrasal-verb
gha0bijm3j	grammar:particle	consolidating grammar:particle into grammar:phrasal-verb
vx5dkts0j1	grammar:particle	consolidating grammar:particle into grammar:phrasal-verb
hyx4uupf61	grammar:particle	consolidating grammar:particle into grammar:phrasal-verb
ta7tkxiwoz	grammar:particle	consolidating grammar:particle into grammar:phrasal-verb
5qr32psjlf	grammar:particle	consolidating grammar:particle into grammar:phrasal-verb
km539emf2l	grammar:particle	retired: grammar:particle was mistagged on this row — not actually a verb+particle construction
0c32ojw5vj	grammar:particle	retired: grammar:particle was mistagged on this row — not actually a verb+particle construction
6xmbf44uey	grammar:particle	retired: grammar:particle was mistagged on this row — not actually a verb+particle construction
jggi2296px	grammar:particle	retired: grammar:particle was mistagged on this row — not actually a verb+particle construction
4pmy3sue86	construction:verb-particle	consolidating construction:verb-particle into grammar:phrasal-verb
yaznk7a47n	construction:verb-particle	retired: construction:verb-particle was mistagged on this row — not actually a verb+particle construction
476g3r2k4a	agree on	consolidating agree on into construction:prepositional-verb
36avddqr7m	appear in	consolidating appear in into construction:prepositional-verb
p24fut3n4q	be over	consolidating be over into grammar:phrasal-verb
dczcf3gaak	come back	consolidating come back into grammar:phrasal-verb
9ievaodr1f	come out	consolidating come out into grammar:phrasal-verb
sl3h5gjiig	depending on	consolidating depending on into construction:prepositional-verb
adhp7nfuvc	give back	consolidating give back into grammar:phrasal-verb
zxuys2r8q2	go back	consolidating go back into grammar:phrasal-verb
xnmxa18y4p	hand in	consolidating hand in into grammar:phrasal-verb
937ruzq5uv	hand over	consolidating hand over into grammar:phrasal-verb
npbo00x4un	hold back	consolidating hold back into grammar:phrasal-verb
y2sbyu4a5b	show up	consolidating show up into grammar:phrasal-verb
p24l6ubhgf	turn oneself in	consolidating turn oneself in into grammar:phrasal-verb
