f5l6clhdf8	castigar	to punish	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
nd8kd8q9fc	extender	to extend	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
pe06lzc5y3	concluir	to conclude	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
oaj6w40rgj	implementar	to implement	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
7yc3ljvgss	unir	to unite	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
lidfbq7lxa	posicionar	to position	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
ll708ai2nl	diferir	to differ	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
779ynouu11	distribuir	to distribute	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
c3amoye6xz	sustituir	to substitute	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
34qked2yf9	corresponder	to correspond	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
i3832a491z	depositar	to deposit	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
uu1cnr3a36	multiplicar	to multiply	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
bp593daco9	implicar	to imply	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
lfg0ejcjnq	estimar	to estimate	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
gjh5b0lek7	suscribirse	to subscribe	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
qqt1bizdh7	centrar	to center	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
d74s6zcq9j	justificar	to justify	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
6em7hpnut9	operar	to operate	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
pnp6pglvyd	guiar	to guide	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
noyh1gv4we	restaurar	to restore	reference	topic:verb-other	Verbs-page restructure: catch-all bucket for one-off verb lemmas (their only concept in the DB) so every verb is reachable from a facet button.
