sj02ormmtw	core	P2-8 A1 core: cardinal 4-10
wt98samedo	core	P2-8 A1 core: cardinal 4-10
oy8v5zvn8b	core	P2-8 A1 core: cardinal 4-10
51gbegi9xv	core	P2-8 A1 core: cardinal 4-10
qakubdvxn4	core	P2-8 A1 core: cardinal 4-10
8kk62n54ek	core	P2-8 A1 core: cardinal 4-10
2rx2xhdh4h	core	P2-8 A1 core: cardinal 4-10
jv6ldncrer	core	P2-8 A1 core: cardinal 11-19
g04obyf6c6	core	P2-8 A1 core: cardinal 11-19
2595sz61k6	core	P2-8 A1 core: cardinal 11-19
zxxuc9rbeo	core	P2-8 A1 core: cardinal 11-19
81mkho1vkn	core	P2-8 A1 core: cardinal 11-19
feji8uhi1z	core	P2-8 A1 core: cardinal 11-19
262y5pq2yi	core	P2-8 A1 core: cardinal 11-19
051wgcuarr	core	P2-8 A1 core: cardinal 11-19
renlsnx9th	core	P2-8 A1 core: cardinal 11-19
vv3m29x1n3	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
d3js97oguz	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
6i07a6cfgd	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
887il2wd8y	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
ezhc4jm343	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
bhyg7mtanw	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
bdzltbyuwl	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
pdr584zg3c	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
03cqmjtz6k	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
ctd9xdzidv	core	P2-8 A1 core: cardinal tens, hundred and thousand - counting to 1000
