f0rd6stx7x	[la] abundancia	abundance	reference	topic:cognate-transparent-1|topic:cognate-encia-ancia-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
vptbm9fgxy	acelerar	to accelerate	reference	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
0fq9g236b6	aceptado	accepted	reference	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
9p7i1zi6h6	aceptar	to accept	supporting	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
qk9p697786	acreditar	to credit	reference	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
eqn1fdvots	[la] actividad	activity	reference	topic:cognate-transparent-1|topic:cognate-latin-root-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
ez3zsvb5bs	[el] actor	actor	reference	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
752sk009k3	actuar	to act	supporting	topic:cognate-transparent-1|topic:cognate-latin-root-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
nu004oqkyq	adaptar	to adapt	supporting	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
huqj9mq0gj	admitir	to admit	supporting	topic:cognate-transparent-1|topic:cognate-latin-root-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
4hvzrkx09y	adoptar	to adopt	supporting	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
0r24apl3e1	adorar	to adore	reference	topic:cognate-transparent-1|topic:cognate-latin-root-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
60quwmubtn	afirmar	to affirm	reference	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
fyvjibhkek	[ser] africano	[to be] African	reference	topic:cognate-transparent-1	Subtopic split (size rule): cognate:transparent (367) is a generic catch-all with no additional split axis beyond what the page's suffix-family buttons already cover, chunked alphabetically.
