ntzn66pmxo	la semana pasada	last week	supporting	pos:adverb|topic:adv-time-relative-day	orphan -> Adverbs / Time (taxonomy-cleanup Batch 2)
uqb2qipaq0	el mes pasado	last month	supporting	pos:adverb|topic:adv-time-relative-day	orphan -> Adverbs / Time (taxonomy-cleanup Batch 2)
0nw2v2tg59	el año pasado	last year	supporting	pos:adverb|topic:adv-time-relative-day	orphan -> Adverbs / Time (taxonomy-cleanup Batch 2)
4240qxyqxs	cerca de un lugar	near a place	supporting	pos:adverb	orphan -> Adverbs / Place (has topic:location) (taxonomy-cleanup Batch 2)
jlm6vadinl	lejos de un lugar	far from a place	supporting	pos:adverb	orphan -> Adverbs / Place (has topic:location) (taxonomy-cleanup Batch 2)
0bxkcfqexz	cerca de un lugar	close to a place	reference	pos:adverb	orphan -> Adverbs / Place (has topic:location) (taxonomy-cleanup Batch 2)
3j18tf1yhr	a casa	home	reference	pos:adverb	orphan -> Adverbs / Place (has topic:location) (taxonomy-cleanup Batch 2)
37lvgw6mdi	un poco	a little	supporting	pos:determiner|topic:quant-little-few|grammar:quantifier	orphan -> Determiners / Quantifier (taxonomy-cleanup Batch 2)
4owlerryxw	poco	little	reference	pos:determiner|topic:quant-little-few|grammar:quantifier	orphan -> Determiners / Quantifier (taxonomy-cleanup Batch 2)
2yywyl5i44	más de [una cantidad]	more than [an amount]	reference	topic:determiner	orphan -> Determiners / Quantifier (has topic:quant-more-less) (taxonomy-cleanup Batch 2)
efzsdnarz6	menos [sustantivo contable]	fewer [countable noun]	reference	topic:determiner|topic:quant-more-less|grammar:quantifier	orphan -> Determiners / Quantifier (taxonomy-cleanup Batch 2)
uoz9og2i44	un montón de [sustantivo]	a pile of [noun]	reference	topic:determiner	orphan -> Determiners / Quantifier (has topic:quant-much-many) (taxonomy-cleanup Batch 2)
i7kngch29y	más pronto de lo esperado	earlier than expected	reference	pos:adverb|topic:adv-time-now-and-timing	orphan -> Adverbs / Time (taxonomy-cleanup Batch 2)
w9ufp3bqk0	ya	before	reference	pos:adverb|topic:adv-time-now-and-timing	orphan -> Adverbs / Time (taxonomy-cleanup Batch 2)
8a3s9ew4ih	[período] atrás	[a period] ago	reference	pos:adverb|topic:adv-time-relative-day	orphan -> Adverbs / Time (taxonomy-cleanup Batch 2)
98imhq1xe7	[algo] lleva [tiempo]	[something] takes [time]	supporting	pos:verb|topic:verb-weather-time-duration	orphan -> Verbs / Weather, Time & Duration (taxonomy-cleanup Batch 2)
i1wqgc6i2p	directamente hacia adelante	straight ahead	reference	pos:adverb|topic:location|topic:transformation	orphan -> Adverbs / Place + Transformations / -ward (taxonomy-cleanup Batch 2)
nglcabemco	directamente hacia adelante	straight forward	reference	pos:adverb|topic:location|topic:transformation	orphan -> Adverbs / Place + Transformations / -ward (taxonomy-cleanup Batch 2)
cqyv9nbo0n	terminado	finished	supporting	topic:transformation	orphan -> Transformations / -ed (has morphology:suffix-ed) (taxonomy-cleanup Batch 2)
