gkinlwurxm	pos:verb	English past/participle form drill ("[participio] dive" -> "dived"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
3vmu206qps	pos:verb	English past/participle form drill ("[participio] prove" -> "proved"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
t89x2qfisn	pos:verb	English past/participle form drill ("[participio] spoil" -> "spoiled"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
z3kamqz76n	pos:verb	English past/participle form drill ("[participio] broadcast" -> "broadcast"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
p85salreqo	pos:verb	English past/participle form drill ("[pasado] broadcast" -> "broadcast"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
svtoxcx6b0	pos:verb	English past/participle form drill ("[participio] bet" -> "bet"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
zwehatba0w	pos:verb	English past/participle form drill ("[pasado] bend" -> "bent"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
eangpz65s8	pos:verb	English past/participle form drill ("[participio] bend" -> "bent"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
uf2e7r7bol	pos:verb	English past/participle form drill ("[pasado] bind" -> "bound"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
qn1ohmgeli	pos:verb	English past/participle form drill ("[participio] bleed" -> "bled"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
d1hnk98p24	pos:verb	English past/participle form drill ("[participio] blow" -> "blown"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
hqskibtcl1	pos:verb	English past/participle form drill ("[participio] bite" -> "bitten"), not a lexical verb to browse thematically; stays on Past-Tense Formation via topic:verb-form (taxonomy-cleanup Batch 3)
