r2y6wfhr6z	podría [hacer algo]	could [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
nk4hb2zaok	poder [hacer algo] (permiso)	can [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
7hwvhzgxxt	¿Puedes [hacer algo]? (petición)	Can you [do something]?	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
rdpiq554g6	no poder [hacer algo]	cannot [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
a377qba56u	poder ser [algo]	can be [something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
nkzffs81a6	no poder creer [algo]	not to be able to believe [something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
zy6xwkoq5s	puede estar [en un estado o lugar]	may be [in a state or place]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
dugiwco70z	poder [hacer algo] (pasado)	could [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
yhchadk82l	no he podido [hacer algo]	haven't been able to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
ofxncx6grm	puede haber [algo]	there may be [something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
mjncmw1m8b	puede [hacer algo] (permiso formal)	may [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
ltn1qfc1r6	no puede [hacer algo] (prohibición formal)	may not [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
0x5jkr1aja	no pudo [hacer algo] (oportunidad perdida)	didn't get to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
al22a3sck3	pudo [hacer algo] (éxito específico)	was able to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
o9amfhzn7k	podrá [hacer algo]	will be able to [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
oy4fp397cg	¿Podría [hacer algo]?	Could I [do something]?	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
rhb07wm3u7	puede [hacer algo] (oportunidad)	gets to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
rblsgxrrm1	he podido [hacer algo]	have been able to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
dq62rzd2ga	si pudiera [hacer algo]	if [somebody] could [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
3qq5q3d71a	habría podido [hacer algo]	could have [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
93vebts2ml	habría podido [hacer algo] (hablado)	could've [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
q0xx0fzsx3	pueda [hacer algo] (cláusula subordinada)	can [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
wew9sag3jl	podría estar [en un estado o lugar]	could be [in a state or place]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
g06ovsd470	¿Puedo [hacer algo]? (formal)	May I [do something]?	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
wgqppszkg9	puede que [ocurra algo]	[something] may happen	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
wbadwkrywg	¿No puedes [hacer algo]? (capacidad)	Can't you [do something]?	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
ipa706hrsh	podría [hacer algo] (condición)	could [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
rhfali1n6u	puede que [ocurra algo]	[something] might happen	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
gtr8psda9i	podría [hacer algo] (capacidad condicional explícita)	would be able to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
mwqsbens4h	podría haber [hecho algo]	might have [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
3lk22b2pth	podía [hacer algo] (permiso habitual)	could [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
tlwmwkpfcj	podía [hacer algo] (permiso habitual)	was allowed to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
v2jinicnwh	no pudo [hacer algo] (intento fallido)	couldn't [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
9az16vn9mo	puede que [ocurra algo]	[something] could happen	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
278hopgdpm	había podido [hacer algo]	had been able to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
12340xb2xp	podría [ocurrir algo] (posibilidad incierta)	[something] might happen	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
qvrmxadrwa	puede que haya [hecho algo]	may have [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
4onwfj2pow	pudo [hacer algo] (éxito específico)	managed to [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
nr6s42kdwg	puede que haya [hecho algo]	might have [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
jy4xtdl0bz	puede que haya [hecho algo]	could have [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
qzm188rl47	podría haber [hecho algo] (especulación)	could have [done something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
7r5w8ljmzc	quizá pueda [hacer algo]	might be able to [do something]	reference	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
cl4hfx7beh	podía [hacer algo] (capacidad general)	could [do something]	supporting	pos:verb	Verb-theme redesign: backfilling pos:verb onto genuine modal/copula verb content that was missing any pos: tag, so it's included in the new Verbs page thematic buckets.
