# Curriculum role sort, 2026-09-02
#
# One promote/demote pass over every concept. Format: concept id, new role, rationale.
# Applied with web/scripts/apply-role-manifest.ts. Result: core 291->199,
# supporting 1011->954, reference 2861->2826, trash 0->184.
#

## 01-core
# Core demotions. Test: can a learner build/understand basic English without explicitly controlling this?
# --- duplicate English target already held by another core row ---
592w2y5gz1	supporting	querer decir -> to mean duplicates significar [algo] -> to mean [something]
dvodf0y7wx	supporting	quisiera [algo] duplicates gustaría [algo] -> would like [something]
dnwd7gmll5	supporting	quisiera [hacer algo] duplicates gustaría [hacer algo]
9h3jno3320	supporting	quisiera que [alguien] [hiciera algo]; subjunctive politeness register, secondary
nk4hb2zaok	supporting	poder (permiso) has identical English to poder (capacidad); one core row is enough
rdpiq554g6	supporting	no poder -> cannot duplicates no poder -> can't; keep the contracted core form
7hwvhzgxxt	supporting	¿Puedes? (peticion) has identical English to ¿Puedes? (capacidad)
u9mhk0r7wd	supporting	contarle [algo] a [alguien] duplicates decirle [algo] a [alguien] -> to tell
g8bhd7ipvu	supporting	deber [hacer algo] -> to have to duplicates tener que [hacer algo]
h2ubrz9hyw	supporting	valer [un precio] -> to cost duplicates costar [una cantidad]
zeloe6s3qo	supporting	verse con [alguien] -> to see [somebody] duplicates ver a [alguien]
hzhx6yw5qb	supporting	enviar [algo] -> to send duplicates mandar [algo] -> to send
05ugh62h83	supporting	¿Que te parece? duplicates ¿Que piensas de? -> What do you think of
el9irxyl46	supporting	¿Que piensas de [algo]? question form; pensar en [algo] carries the core mapping
9q3ezcaa3k	supporting	parar de [hacer algo] duplicates dejar de [hacer algo] -> to stop [doing something]
6j9mgb7b17	supporting	haber [algo] (presente singular) duplicates hay [algo singular]
7yqanblhbj	supporting	haber [cosas] (presente plural) duplicates hay [cosas plurales]
ttxd6h84lo	supporting	¿hay [algo]? duplicates ¿hay [algo singular]?
# --- preposition/collocation variants of a core verb already held in core ---
ggqsaeyv8u	supporting	tomar [transporte] collocation variant of tomar [algo]
2hxj5syqcm	supporting	tomar [tiempo] collocation variant of tomar [algo]
xo18pm756n	supporting	hablar con [alguien] preposition variant; hablarle a [alguien] stays core
hyz7cpy9fj	supporting	hablar sobre [algo] preposition variant
zo168jw53x	supporting	decirle a [alguien] algo sobre [algo] preposition variant
x850nhvcaj	supporting	preguntar sobre [algo] preposition variant; preguntar [algo] stays core
dmc4ep05eo	supporting	poner [algo] en [un lugar] preposition variant of poner [algo] [en algun lugar]
zm3v8qtrgj	supporting	poner [algo] sobre [una superficie] preposition variant
kzc0zugsvr	supporting	llegar a -> to arrive at; preposition subtlety, llegar a -> to get to stays core
g8o1myn1jr	supporting	llegar a -> to arrive in; preposition subtlety
3vjeid1zyd	supporting	llevar [algo] a [un lugar] secondary to tomar/traer
atwozfqm04	supporting	mandarle [algo] a [alguien] preposition variant of mandar [algo]
o8yyqw9k2g	supporting	trabajar en [un lugar u organizacion] preposition variant; trabajar stays core
xrqc4586p2	supporting	trabajar en [una tarea o proyecto] preposition variant
dawn4c9rf4	supporting	traer [algo] aqui directional variant; traerle [algo] a [alguien] stays core
m5t33xosbe	supporting	quitar [algo] de [un lugar] preposition variant
sogja55oo0	supporting	quitarle [algo] a [alguien] phrasal variant
obznlhzdxe	supporting	ser en [un lugar] -> to be at; event-location subtlety, not basic machinery
ekxerzzusv	supporting	ser para [alguien] preposition variant
ksg6li9jy7	supporting	volver aqui directional variant
tly9ldi8kr	supporting	volver a [otro lugar] directional variant
# --- concrete instances of a generic structure pattern already held in core ---
s1qoakwebg	supporting	¿lo haces? is one instance of the generic ¿[haces algo]? do-support pattern
mk6oc0jtgw	supporting	¿ella lo hace? instance of ¿[alguien] [hace algo]?
0krc7ykvx4	supporting	¿ellos lo hicieron? instance of ¿[alguien] [hizo algo]?
m5xw7iodne	supporting	no lo hago instance of no [hago algo]
bt7rdzvto5	supporting	no lo hicieron instance of [alguien] no [hizo algo]
azpvrshi2u	supporting	si lo hago emphatic-do instance; not basic machinery
# --- verb-form transformation rows: no form-transformation record belongs in core ---
srl7scbt4x	supporting	pasado de be -> was; verb form transformation, belongs with the past/participle family
gtp0cakjyi	supporting	pasado de be -> were; verb form transformation
sia3vl9zuh	supporting	participio de be -> been; verb form transformation
9nyqu8uehx	supporting	pasado de do -> did; verb form transformation
m2led45ghj	supporting	participio de do -> done; verb form transformation
e61dms0hq3	supporting	pasado de get -> got; verb form transformation
8k1ayyt6pc	supporting	participio de get -> got; verb form transformation
3r70xx9t9s	supporting	participio de get -> gotten; verb form transformation
l3jqtqp7we	supporting	pasado de go -> went; verb form transformation
j75hzql7s8	supporting	participio de go -> gone; verb form transformation
dyfhan9nwo	supporting	pasado de have -> had; verb form transformation
