p4jf3voka2	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
reedh638gz	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
nnsy7vzfx6	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
6nqs0j8k7q	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
q0ld7z98sr	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
hcgacqlfv9	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
qxyovmttn5	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
ig6ju3y5mb	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
ytr81haq2m	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
r3sb4uczgh	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
0qlz0zv1z5	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
32c7r6jugo	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
sfknobofbx	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
8wgwtlo4yb	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
r4n8t7puv8	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
4yxiqq2u1m	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
ye7rmbmbov	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
f62p62zg7o	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
89nkgjqxfi	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
2fyfjvb91s	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
fyshadppn5	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
8f830wa18p	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
wtxe2yjp1j	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
fs4n4irry9	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
g0z0ex17eh	rare	P3-8: "X ==> Y" derivation/conjugation drill — belongs in rare
