mby2xxew2o	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("se => yourself")
nv7alp7lve	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("para usted => for you")
2waliyvy7h	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("para ustedes => for you")
mty4hevjmw	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("le (a usted) => to you")
fmrk25d923	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("quien => who")
0krp6sz3gs	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("cuyo => whose")
0xx4ewk26d	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("con usted => with you")
6xhu16fwu6	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("con ustedes => with you")
o3buetgjp9	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("a ellas => to them")
4nnw28nja8	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("les => to you")
fk8uepz3o3	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("a usted => to you")
kep0p7nw3e	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("a ustedes => to you")
12340xb2xp	core	P3-4a: poder — copula/auxiliary/modal grammar ("podría [ocurrir algo] (posibilidad incierta) => [something] might happen")
a3h0h1dazt	core	P3-4a: determiner — part of the grammatical system, not vocabulary ("aquel => that")
hwcpppy5me	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("le (neutro) => to it")
qvrmxadrwa	core	P3-4a: poder — copula/auxiliary/modal grammar ("puede que haya [hecho algo] => may have [done something]")
19gmw1bjnf	core	P3-4a: determiner — part of the grammatical system, not vocabulary ("aquella => that")
gp7z4dvb4r	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("para ellas => for them")
r2y6wfhr6z	core	P3-4a: poder — copula/auxiliary/modal grammar ("podría [hacer algo] => could [do something]")
ibkymsd9ln	core	P3-4a: determiner — part of the grammatical system, not vocabulary ("su => its")
oedeaeps1f	core	P3-4a: determiner — part of the grammatical system, not vocabulary ("muchos [sustantivos contables] => many [countable nouns]")
v4qe1e1ogj	core	P3-4a: pronoun — part of the grammatical system, not vocabulary ("de quién => whose")
